"Abu-Hayyan_1" "al-Baghawi_1" "al-Baydawi_1" "al-Khazin_1" "al-Mawardi_1" "al-Nasafi_1" "al-Qurtubi_1" "al-Razi_1" "al-Suyuti_1" "al-Tabari_1" "al-Zamakhshari_1" "Fairuzabadi_1" "Ibn-Abd-al-Salam_1" "Ibn-al-Jawzi_1" "Ibn-Arafa_1" "Ibn-Atiay_1" "Ibn-Kathir_1" "Samarqandi_1"
"ولما" 0.0893333333333333 0.00266666666666667 0.00933333333333333 0.0253333333333333 0.004 0.0373333333333333 0.00133333333333333 0.0346666666666667 0.0213333333333333 0 0.016 0 0.0213333333333333 0.008 0.0186666666666667 0.0173333333333333 0.0106666666666667 0.00533333333333333
"بأنه" 0.0226666666666667 0.00266666666666667 0.0333333333333333 0.00933333333333333 0.00533333333333333 0.0213333333333333 0.00933333333333333 0.0546666666666667 0.00666666666666667 0.00533333333333333 0.024 0.00133333333333333 0.0133333333333333 0.00666666666666667 0.0666666666666667 0.0213333333333333 0.0106666666666667 0.00533333333333333
"بيت" 0.0213333333333333 0.0266666666666667 0.00933333333333333 0.0173333333333333 0.0293333333333333 0.0146666666666667 0.0146666666666667 0.00666666666666667 0.0106666666666667 0.012 0.024 0.0146666666666667 0.0293333333333333 0.012 0.00533333333333333 0.0293333333333333 0.0266666666666667 0.016
"جواب" 0.0413333333333333 0.0133333333333333 0.0466666666666667 0.00933333333333333 0.0106666666666667 0.024 0.016 0.016 0.0253333333333333 0.004 0.0266666666666667 0.00533333333333333 0.00133333333333333 0.02 0.0346666666666667 0.0186666666666667 0.00266666666666667 0.004
"ولذلك" 0.0413333333333333 0.004 0.129333333333333 0.00533333333333333 0.0173333333333333 0.00533333333333333 0.0213333333333333 0.0146666666666667 0.00266666666666667 0.00666666666666667 0.0213333333333333 0 0.00933333333333333 0.00133333333333333 0.0266666666666667 0.0133333333333333 0 0
"خلقه" 0.016 0.0213333333333333 0.0173333333333333 0.0506666666666667 0.028 0.012 0.012 0.0106666666666667 0.0213333333333333 0.0106666666666667 0.0186666666666667 0.028 0.0226666666666667 0.00266666666666667 0.00266666666666667 0.0106666666666667 0.012 0.0213333333333333
"فقيل" 0.028 0.008 0.00533333333333333 0.0266666666666667 0.00933333333333333 0.0346666666666667 0.0253333333333333 0.02 0.004 0.008 0.052 0 0.016 0.0186666666666667 0.0306666666666667 0.02 0.00533333333333333 0.00666666666666667
"أبـي" 0 0 0 0 0 0 0 0.004 0 0.313333333333333 0 0 0 0 0 0 0 0
"ذَلِكَ" 0 0.0386666666666667 0.04 0 0.0173333333333333 0.0306666666666667 0.0253333333333333 0.012 0.0306666666666667 0.00266666666666667 0.008 0.0413333333333333 0.0133333333333333 0 0.00533333333333333 0.00133333333333333 0.0186666666666667 0.032
"رأى" 0.016 0.0173333333333333 0.00933333333333333 0.028 0.0253333333333333 0.0106666666666667 0.028 0.0106666666666667 0.00533333333333333 0.0226666666666667 0.016 0.008 0.024 0.0253333333333333 0.00266666666666667 0.02 0.0173333333333333 0.0293333333333333
"ممن" 0.0293333333333333 0.00666666666666667 0.0266666666666667 0.0333333333333333 0.00933333333333333 0.0226666666666667 0.0226666666666667 0.012 0.0146666666666667 0.0106666666666667 0.0253333333333333 0.00666666666666667 0.0186666666666667 0.0133333333333333 0.008 0.02 0.0226666666666667 0.0133333333333333
"بـ" 0 0.00133333333333333 0.0373333333333333 0 0.004 0.064 0.0253333333333333 0.00133333333333333 0.016 0.004 0.00666666666666667 0.00133333333333333 0.00133333333333333 0.0173333333333333 0.0506666666666667 0.0813333333333333 0 0.00133333333333333
"تقديره" 0.052 0.0173333333333333 0.0266666666666667 0.012 0.016 0.0346666666666667 0.00933333333333333 0.012 0.00133333333333333 0 0.00933333333333333 0 0.028 0.024 0.0146666666666667 0.0533333333333333 0.00266666666666667 0
"عبادة" 0.0186666666666667 0.0133333333333333 0.016 0.0333333333333333 0.00933333333333333 0.016 0.0133333333333333 0.0186666666666667 0.0133333333333333 0.00533333333333333 0.0173333333333333 0.048 0.0106666666666667 0.008 0.00533333333333333 0.008 0.028 0.0306666666666667
"قلوبهم" 0.0173333333333333 0.012 0.0106666666666667 0.0226666666666667 0.0186666666666667 0.016 0.00666666666666667 0.0253333333333333 0.0133333333333333 0.008 0.0226666666666667 0.04 0.0213333333333333 0.0146666666666667 0.00933333333333333 0.0133333333333333 0.0146666666666667 0.0266666666666667
"ومعناه" 0.0106666666666667 0.0173333333333333 0.00933333333333333 0.0266666666666667 0.028 0.0253333333333333 0.0106666666666667 0.0133333333333333 0.00266666666666667 0.00266666666666667 0.044 0 0.00133333333333333 0.02 0.0106666666666667 0.012 0.004 0.0746666666666667
"أبيه" 0.004 0.032 0 0.0106666666666667 0.0226666666666667 0.0146666666666667 0.0186666666666667 0.008 0.00266666666666667 0.0693333333333333 0.008 0.0133333333333333 0.0146666666666667 0.00533333333333333 0.00266666666666667 0.00133333333333333 0.0693333333333333 0.0146666666666667
"إله" 0.0146666666666667 0.0226666666666667 0.0133333333333333 0.0386666666666667 0.0146666666666667 0.0186666666666667 0.00666666666666667 0.016 0.0146666666666667 0.012 0.00133333333333333 0.036 0.028 0.00533333333333333 0.00533333333333333 0.0266666666666667 0.028 0.00933333333333333
"بعضاً" 0.0106666666666667 0.0173333333333333 0.0213333333333333 0.0226666666666667 0.02 0.0306666666666667 0.012 0.008 0.008 0.016 0.0213333333333333 0.016 0.04 0.0266666666666667 0 0.0106666666666667 0.0186666666666667 0.012
"قتيبة" 0.00933333333333333 0.00666666666666667 0 0.00133333333333333 0.0226666666666667 0 0 0.00133333333333333 0 0.00133333333333333 0 0 0.00133333333333333 0.257333333333333 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.00133333333333333
"جرير" 0.00666666666666667 0.00933333333333333 0 0.00133333333333333 0.012 0.00133333333333333 0.00666666666666667 0.00133333333333333 0 0.0373333333333333 0.004 0 0.00133333333333333 0.0386666666666667 0 0.012 0.177333333333333 0.00133333333333333
"يحيى" 0.00533333333333333 0.0253333333333333 0 0.00133333333333333 0.08 0.004 0.008 0.00266666666666667 0.00133333333333333 0.0866666666666667 0.00266666666666667 0.004 0.004 0.0133333333333333 0 0.0213333333333333 0.0453333333333333 0.00533333333333333
"الواو" 0.048 0.0146666666666667 0.0146666666666667 0.0106666666666667 0.00266666666666667 0.028 0.0266666666666667 0.02 0.0106666666666667 0.00533333333333333 0.0253333333333333 0 0.008 0.0333333333333333 0.016 0.036 0.00266666666666667 0.00666666666666667
"عبيدة" 0.02 0.0346666666666667 0 0.00533333333333333 0.0493333333333333 0 0.024 0.008 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.109333333333333 0.00133333333333333 0.016 0.0173333333333333 0.0133333333333333
"وَٱلَّذِينَ" 0 0.028 0.024 0 0 0.0293333333333333 0.012 0.0133333333333333 0.0666666666666667 0.004 0.00533333333333333 0.06 0.00533333333333333 0 0.008 0 0.0186666666666667 0.0346666666666667
"يَا" 0.00533333333333333 0.00666666666666667 0.028 0.00133333333333333 0.0186666666666667 0.004 0.00266666666666667 0.00266666666666667 0.06 0.00133333333333333 0.008 0.0146666666666667 0.0533333333333333 0.00533333333333333 0.076 0.00933333333333333 0.00533333333333333 0.00666666666666667
"لكل" 0.028 0.0213333333333333 0.0213333333333333 0.024 0.00933333333333333 0.0213333333333333 0.0186666666666667 0.02 0.0106666666666667 0.008 0.016 0.0133333333333333 0.024 0.0106666666666667 0.00666666666666667 0.0266666666666667 0.00933333333333333 0.0186666666666667
"أنتم" 0.0226666666666667 0.00666666666666667 0.00933333333333333 0.044 0.008 0.032 0.008 0.008 0.016 0.00133333333333333 0.0266666666666667 0.0253333333333333 0.012 0.028 0.00666666666666667 0.0186666666666667 0.0173333333333333 0.016
"ذٰلِكَ" 0 0.004 0.036 0 0 0.044 0.0133333333333333 0.00933333333333333 0.0866666666666667 0 0.0106666666666667 0.052 0.00133333333333333 0 0.00266666666666667 0 0.012 0.0346666666666667
"نحن" 0.024 0.0213333333333333 0.0213333333333333 0.0293333333333333 0.0266666666666667 0.0173333333333333 0.0186666666666667 0.0146666666666667 0.00666666666666667 0.00533333333333333 0.0173333333333333 0.00933333333333333 0.0146666666666667 0.0213333333333333 0.0133333333333333 0.0133333333333333 0.0146666666666667 0.0173333333333333
"ولد" 0.0146666666666667 0.016 0.008 0.028 0.0133333333333333 0.02 0.0133333333333333 0.0146666666666667 0.0133333333333333 0.0173333333333333 0.024 0.0333333333333333 0.024 0.0146666666666667 0.00533333333333333 0.0146666666666667 0.0213333333333333 0.0106666666666667
"فأما" 0.0146666666666667 0.016 0.004 0.0133333333333333 0.0133333333333333 0.00533333333333333 0.0346666666666667 0.032 0.00133333333333333 0.0226666666666667 0.00533333333333333 0.00266666666666667 0.00266666666666667 0.0626666666666667 0.008 0.0226666666666667 0.028 0.016
"كفار" 0.0173333333333333 0.012 0.00133333333333333 0.02 0.0106666666666667 0.00533333333333333 0.00666666666666667 0.004 0.044 0.00133333333333333 0.008 0.1 0.0106666666666667 0.02 0.00533333333333333 0.0173333333333333 0.00133333333333333 0.02
"وكل" 0.0226666666666667 0.0226666666666667 0.00533333333333333 0.0346666666666667 0.0146666666666667 0.016 0.0173333333333333 0.0333333333333333 0.00933333333333333 0.004 0.02 0.008 0.0146666666666667 0.0173333333333333 0.008 0.0266666666666667 0.0173333333333333 0.0133333333333333
"أيها" 0.0133333333333333 0.0106666666666667 0.00266666666666667 0.024 0.0173333333333333 0.0146666666666667 0.00666666666666667 0.00666666666666667 0.036 0.0586666666666667 0.008 0.00666666666666667 0.02 0.0226666666666667 0.00133333333333333 0.0293333333333333 0.0106666666666667 0.0146666666666667
"الجمع" 0.028 0.0253333333333333 0.0253333333333333 0.0186666666666667 0.00266666666666667 0.0173333333333333 0.024 0.0333333333333333 0.00933333333333333 0.004 0.0213333333333333 0.00133333333333333 0.00533333333333333 0.0253333333333333 0.0266666666666667 0.0253333333333333 0.00266666666666667 0.008
"بشر" 0.00533333333333333 0.016 0.00266666666666667 0.02 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.004 0.00533333333333333 0.2 0.004 0 0.008 0.00266666666666667 0.00133333333333333 0.0106666666666667 0.0146666666666667 0.00133333333333333
"بينهما" 0.0173333333333333 0.00933333333333333 0.0346666666666667 0.0213333333333333 0.0293333333333333 0.0186666666666667 0.00933333333333333 0.0213333333333333 0.0146666666666667 0.00666666666666667 0.016 0.012 0.012 0.02 0.04 0.008 0.004 0.008
"لفظ" 0.036 0.00133333333333333 0.00533333333333333 0.0146666666666667 0.00133333333333333 0.008 0.0213333333333333 0.0506666666666667 0.00133333333333333 0 0.0133333333333333 0 0.00266666666666667 0.0226666666666667 0.0626666666666667 0.0306666666666667 0.016 0.0146666666666667
"النهار" 0.0146666666666667 0.016 0.0226666666666667 0.0213333333333333 0.0253333333333333 0.0173333333333333 0.0106666666666667 0.0106666666666667 0.0133333333333333 0.0106666666666667 0.0146666666666667 0.0106666666666667 0.0373333333333333 0.0213333333333333 0.004 0.016 0.016 0.0186666666666667
"حكم" 0.0226666666666667 0.004 0.0146666666666667 0.0173333333333333 0.02 0.0253333333333333 0.0226666666666667 0.0266666666666667 0.004 0.00533333333333333 0.0253333333333333 0.02 0.0173333333333333 0.00933333333333333 0.028 0.0173333333333333 0.004 0.0173333333333333
"كنتم" 0.0173333333333333 0.0146666666666667 0.0146666666666667 0.0506666666666667 0.0146666666666667 0.0226666666666667 0.00533333333333333 0.0106666666666667 0.00266666666666667 0.016 0.012 0.016 0.00933333333333333 0.04 0.00666666666666667 0.0146666666666667 0.0106666666666667 0.0226666666666667
"أخرى" 0.012 0.0106666666666667 0.028 0.02 0.00666666666666667 0.012 0.0106666666666667 0.0333333333333333 0.0146666666666667 0.008 0.024 0.0146666666666667 0.0146666666666667 0.008 0.0106666666666667 0.016 0.0253333333333333 0.0306666666666667
"داود" 0.00533333333333333 0.0186666666666667 0.004 0.04 0.0106666666666667 0.00666666666666667 0.0226666666666667 0.0133333333333333 0.00666666666666667 0.0266666666666667 0.0106666666666667 0.008 0.016 0.008 0.004 0.0106666666666667 0.0653333333333333 0.0213333333333333
"صلاة" 0.008 0.0293333333333333 0.008 0.02 0.0173333333333333 0.0133333333333333 0.028 0.0146666666666667 0.0106666666666667 0.0106666666666667 0.012 0.024 0.0333333333333333 0.0186666666666667 0 0.016 0.02 0.0146666666666667
"إِلى" 0 0 0 0 0 0 0.00133333333333333 0 0.004 0 0.00266666666666667 0 0 0.282666666666667 0 0 0.00666666666666667 0
"علينا" 0.016 0.0213333333333333 0.0106666666666667 0.0226666666666667 0.024 0.0213333333333333 0.0186666666666667 0.016 0.008 0.00666666666666667 0.0173333333333333 0.016 0.00666666666666667 0.0293333333333333 0.004 0.0186666666666667 0.0186666666666667 0.0213333333333333
"وقالوا" 0.024 0.032 0.016 0.028 0.0106666666666667 0.012 0.012 0.012 0.00933333333333333 0.02 0.024 0.00533333333333333 0.0133333333333333 0.024 0.00666666666666667 0.02 0.0133333333333333 0.0146666666666667
"أشد" 0.0173333333333333 0.0106666666666667 0.012 0.0173333333333333 0.0226666666666667 0.028 0.004 0.0293333333333333 0.00133333333333333 0 0.0106666666666667 0.02 0.00666666666666667 0.00933333333333333 0.0493333333333333 0.0186666666666667 0.016 0.0226666666666667
"عَن" 0 0.028 0.0333333333333333 0 0.00666666666666667 0.036 0.00133333333333333 0.0146666666666667 0.0573333333333333 0.004 0.012 0.048 0.00933333333333333 0 0.008 0 0.02 0.0173333333333333
"وكانوا" 0.0186666666666667 0.0226666666666667 0.0106666666666667 0.0266666666666667 0.0133333333333333 0.0253333333333333 0.02 0.0106666666666667 0.0173333333333333 0.00933333333333333 0.0253333333333333 0.0173333333333333 0.0133333333333333 0.012 0.004 0.0133333333333333 0.0146666666666667 0.02
"وَلَا" 0.00133333333333333 0.008 0.00266666666666667 0 0.00266666666666667 0.00666666666666667 0.00133333333333333 0.00133333333333333 0.0613333333333333 0.00266666666666667 0.0106666666666667 0.00266666666666667 0.0706666666666667 0.004 0.106666666666667 0.00533333333333333 0.00533333333333333 0.00133333333333333
"الجواب" 0.0293333333333333 0.00133333333333333 0.016 0.008 0.008 0.0146666666666667 0.0133333333333333 0.08 0.004 0 0.016 0.00133333333333333 0.00266666666666667 0.0106666666666667 0.076 0.00133333333333333 0.00533333333333333 0.00533333333333333
"الحكم" 0.0133333333333333 0.00666666666666667 0.0333333333333333 0.016 0.0213333333333333 0.012 0.0186666666666667 0.0226666666666667 0.02 0.008 0.008 0.00266666666666667 0.0133333333333333 0.004 0.052 0.02 0.0133333333333333 0.008
"الآخر" 0.0186666666666667 0.012 0.008 0.0173333333333333 0.012 0.012 0.02 0.0226666666666667 0.008 0.016 0.00533333333333333 0.004 0.028 0.008 0.0173333333333333 0.04 0.0253333333333333 0.0173333333333333
"جملة" 0.0413333333333333 0.00666666666666667 0.0293333333333333 0.008 0.012 0.0293333333333333 0.0106666666666667 0.0213333333333333 0.0186666666666667 0.00266666666666667 0.0333333333333333 0.008 0.00266666666666667 0.00266666666666667 0.0173333333333333 0.0346666666666667 0.00266666666666667 0.0106666666666667
"وجلّ" 0 0.194666666666667 0 0.0226666666666667 0 0 0.00666666666666667 0.00133333333333333 0 0.0333333333333333 0.0173333333333333 0 0.00666666666666667 0 0.00533333333333333 0 0.004 0
"جهة" 0.0146666666666667 0.00266666666666667 0.0133333333333333 0.0106666666666667 0.00266666666666667 0.0213333333333333 0.028 0.0106666666666667 0.0186666666666667 0.00266666666666667 0.0293333333333333 0 0.016 0.008 0.0226666666666667 0.0786666666666667 0.008 0.00266666666666667
"مُوسَىٰ" 0 0.024 0.0253333333333333 0.00133333333333333 0 0.012 0.016 0.0106666666666667 0.0706666666666667 0.00133333333333333 0.008 0.0413333333333333 0.0106666666666667 0 0.036 0.00266666666666667 0.0106666666666667 0.02
"وكانت" 0.0106666666666667 0.024 0.008 0.02 0.02 0.0226666666666667 0.024 0.012 0.0106666666666667 0.00933333333333333 0.0226666666666667 0.004 0.028 0.0173333333333333 0 0.0146666666666667 0.0266666666666667 0.016
"آمنوا" 0.0253333333333333 0.0173333333333333 0.00666666666666667 0.048 0.00666666666666667 0.0226666666666667 0.008 0.00533333333333333 0.008 0.0186666666666667 0.00933333333333333 0.016 0.012 0.0266666666666667 0.0133333333333333 0.0226666666666667 0.008 0.0146666666666667
"السورة" 0.0173333333333333 0.0106666666666667 0.012 0.0106666666666667 0.0186666666666667 0.0213333333333333 0.0226666666666667 0.024 0.00266666666666667 0.016 0.0186666666666667 0.0133333333333333 0.00933333333333333 0.0213333333333333 0.004 0.032 0.0106666666666667 0.024
"عزّ" 0 0.190666666666667 0 0.0266666666666667 0 0 0.008 0.00266666666666667 0 0.0253333333333333 0.028 0 0.00266666666666667 0 0.00133333333333333 0 0.004 0
"بالياء" 0.02 0.0333333333333333 0.0293333333333333 0 0 0.0106666666666667 0.0186666666666667 0.00933333333333333 0.0346666666666667 0.00133333333333333 0.012 0 0 0.0306666666666667 0 0.0346666666666667 0 0.0533333333333333
"خرج" 0.0106666666666667 0.0346666666666667 0.0226666666666667 0.0226666666666667 0.004 0.0106666666666667 0.032 0.0106666666666667 0.00533333333333333 0.0146666666666667 0.0173333333333333 0.00533333333333333 0.016 0.0106666666666667 0.0106666666666667 0.0173333333333333 0.0213333333333333 0.0213333333333333
"عمل" 0.016 0.0173333333333333 0.008 0.02 0.0173333333333333 0.0106666666666667 0.0106666666666667 0.0173333333333333 0.008 0.012 0.0253333333333333 0.024 0.0213333333333333 0.0173333333333333 0.012 0.016 0.008 0.0266666666666667
"قدر" 0.0146666666666667 0.016 0.0226666666666667 0.02 0.0146666666666667 0.0146666666666667 0.02 0.016 0.00933333333333333 0.008 0.0133333333333333 0.0266666666666667 0.016 0.00933333333333333 0.0173333333333333 0.0266666666666667 0.0146666666666667 0.008
"نعم" 0.00666666666666667 0.0306666666666667 0.0146666666666667 0.0186666666666667 0.008 0.008 0.0226666666666667 0.0213333333333333 0.00533333333333333 0.028 0.0146666666666667 0.00533333333333333 0.0106666666666667 0.0133333333333333 0.0133333333333333 0.0226666666666667 0.024 0.02
