identifier,حالة_قانون_أمن_الدولة_الطوارئ_القانون_التظاهر,المواطنين_الامن_النار_المسلحة_عناصر_وأضاف_مدينة,السيد_دمشق_العام_جامعة_العربية_وزيرا_العربي,بغداد_بجروح_الشرطة_العراقية_مقتل_مصدر_العراق,سورية_التعاون_البلدين_العلاقات_السورية_مجلس_الوزراء,الرئيس_الأسد_سورية_المنطقة_العلاقات_الخارجية_وزير,العامة_مجلس_المادة_رقم_القانون_مشروع_وزير,الشهيد_الوطن_الشرطي_للوطن_سورية_الله_الشهداء,العربية_الدولية_الدولي_الدول_اسرائيل_المتحدة_العربي,الاحتلال_الفلسطينية_الاسرائيلي_قوات_الفلسطينيين_غزة_مدينة,ليبيا_الليبية_الليبي_أمس_وكالة_الشعب_مصر,سورية_الوطنية_الرئيس_الشعب_السوري_الأسد_السورية,لبنان_اللبنانية_اللبناني_الله_السورية_المقاومة_السوريين,مم_المنطقة_منطقة_محافظة_درجات_الحرارة_دمشق,المتحدة_ونقلت_الولايات_قوله_أمس_العام_الامريكية
TH20110109$247,0.000216684723726977,0.000216684723726977,0.325243770314193,0.000216684723726977,0.000216684723726977,0.000216684723726977,0.000216684723726977,0.000216684723726977,0.227735644637053,0.000216684723726977,0.000216684723726977,0.44442036836403,0.000216684723726977,0.000216684723726977,0.000216684723726977
TH20110109$248,6.9856793573175e-05,6.9856793573175e-05,6.9856793573175e-05,6.9856793573175e-05,0.583374083129584,0.115333566189312,6.9856793573175e-05,6.9856793573175e-05,6.9856793573175e-05,6.9856793573175e-05,6.9856793573175e-05,0.300454069158226,6.9856793573175e-05,6.9856793573175e-05,6.9856793573175e-05
TH20110109$249,4.76985451943716e-05,0.174147388504651,0.288623896971142,4.76985451943716e-05,4.76985451943716e-05,4.76985451943716e-05,0.519961841163844,0.00958740758406868,0.00720248032435011,4.76985451943716e-05,4.76985451943716e-05,4.76985451943716e-05,4.76985451943716e-05,4.76985451943716e-05,4.76985451943716e-05
TH20110103$250,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.993533487297921,0.00046189376443418
TH20110103$251,0.0287339971550498,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.384352773826458,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.227880512091038,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.29900426742532,0.000284495021337127,0.0571834992887624
TH20110103$252,0.330693069306931,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.165676567656766,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.495709570957096
TH20110103$253,0.216527299557304,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05,0.231283817019183,9.83767830791933e-05,0.0148548942449582,9.83767830791933e-05,0.536251844564683,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05
TH20110103$254,0.105061082024433,0.174869109947644,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.715881326352531,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056
TH20110103$255,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.571102661596958,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.228897338403042,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.190874524714829
TH20110103$256,9.98502246630055e-05,9.98502246630055e-05,9.98502246630055e-05,0.998602096854718,9.98502246630055e-05,9.98502246630055e-05,9.98502246630055e-05,9.98502246630055e-05,9.98502246630055e-05,9.98502246630055e-05,9.98502246630055e-05,9.98502246630055e-05,9.98502246630055e-05,9.98502246630055e-05,9.98502246630055e-05
TH20110103$257,0.000276625172890733,0.595020746887967,0.000276625172890733,0.221576763485477,0.000276625172890733,0.000276625172890733,0.124757952973721,0.000276625172890733,0.0141078838174274,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.0417704011065007,0.000276625172890733
TH20110103$258,0.000171969045571797,0.000171969045571797,0.000171969045571797,0.000171969045571797,0.197936371453138,0.000171969045571797,0.000171969045571797,0.0603611349957008,0.000171969045571797,0.000171969045571797,0.000171969045571797,0.292519346517627,0.000171969045571797,0.0259673258813414,0.421496130696475
TH20110103$259,4.52181777074384e-05,0.00230612706307936,4.52181777074384e-05,0.0520461225412616,4.52181777074384e-05,4.52181777074384e-05,4.52181777074384e-05,4.52181777074384e-05,4.52181777074384e-05,4.52181777074384e-05,4.52181777074384e-05,0.196744291205064,0.748406059235813,4.52181777074384e-05,4.52181777074384e-05
TH20110103$260,2.04855065041483e-05,0.0584041790433268,2.04855065041483e-05,2.04855065041483e-05,2.04855065041483e-05,2.04855065041483e-05,2.04855065041483e-05,2.04855065041483e-05,0.204875550547987,0.65555669363925,0.0635255556693639,2.04855065041483e-05,0.0174331660350302,2.04855065041483e-05,2.04855065041483e-05
TH20110103$261,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,0.856317438217891,0.0905673512008354,6.96136442742778e-05,0.0522798468499826,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05
TH20110103$262,4.42184390891002e-05,4.42184390891002e-05,4.42184390891002e-05,0.512978111872651,4.42184390891002e-05,4.42184390891002e-05,4.42184390891002e-05,4.42184390891002e-05,0.0730046429361044,4.42184390891002e-05,0.174707052841035,0.23882378952023,4.42184390891002e-05,4.42184390891002e-05,4.42184390891002e-05
TH20110103$263,2.40876791521137e-05,2.40876791521137e-05,2.40876791521137e-05,2.40876791521137e-05,0.0915572684571841,0.786486811995664,2.40876791521137e-05,2.40876791521137e-05,0.121666867397326,2.40876791521137e-05,2.40876791521137e-05,2.40876791521137e-05,2.40876791521137e-05,2.40876791521137e-05,2.40876791521137e-05
TH20110131$264,7.56715853197124e-05,0.185471055618615,7.56715853197124e-05,0.0606129398410897,0.272493378736284,7.56715853197124e-05,7.56715853197124e-05,7.56715853197124e-05,0.480590238365494,7.56715853197124e-05,7.56715853197124e-05,7.56715853197124e-05,7.56715853197124e-05,7.56715853197124e-05,7.56715853197124e-05
TH20110131$265,0.000397614314115308,0.000397614314115308,0.735984095427435,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.0401590457256461,0.219085487077535,0.000397614314115308,0.000397614314115308
TH20110131$266,0.000124766063630692,0.000124766063630692,0.000124766063630692,0.000124766063630692,0.118652526512789,0.000124766063630692,0.000124766063630692,0.000124766063630692,0.848533998752339,0.0313162819713038,0.000124766063630692,0.000124766063630692,0.000124766063630692,0.000124766063630692,0.000124766063630692
TH20110131$267,0.000174978127734033,0.000174978127734033,0.000174978127734033,0.000174978127734033,0.000174978127734033,0.000174978127734033,0.000174978127734033,0.000174978127734033,0.787576552930884,0.0089238845144357,0.000174978127734033,0.201399825021872,0.000174978127734033,0.000174978127734033,0.000174978127734033
TH20110131$268,0.00130718954248366,0.00130718954248366,0.328104575163399,0.00130718954248366,0.589542483660131,0.00130718954248366,0.0666666666666667,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366
TH20110131$269,0.000137646249139711,0.000137646249139711,0.000137646249139711,0.000137646249139711,0.392429456297316,0.000137646249139711,0.475017205781142,0.000137646249139711,0.130901582931865,0.000137646249139711,0.000137646249139711,0.000137646249139711,0.000137646249139711,0.000137646249139711,0.000137646249139711
TH20110131$270,0.000252206809583859,0.0128625472887768,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.138965952080706,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.101134930643127,0.000252206809583859,0.151576292559899,0.000252206809583859,0.592938209331652
TH20110131$271,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.287189292543021,0.000382409177820268,0.000382409177820268,0.707839388145315,0.000382409177820268,0.000382409177820268
TH20110131$272,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.975221238938053,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478
TH20110131$273,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.991054313099041
TH20110131$274,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.765439093484419,0.00056657223796034,0.00056657223796034,0.0855524079320113,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.142209631728045
TH20110131$275,8.91662951404369e-05,8.91662951404369e-05,8.91662951404369e-05,8.91662951404369e-05,8.91662951404369e-05,8.91662951404369e-05,8.91662951404369e-05,8.91662951404369e-05,8.91662951404369e-05,0.980918412839947,8.91662951404369e-05,8.91662951404369e-05,0.0179224253232278,8.91662951404369e-05,8.91662951404369e-05
TH20110131$276,0.000397614314115308,0.000397614314115308,0.477534791252485,0.000397614314115308,0.497415506958251,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.0202783300198807,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308
TH20110131$277,2.41458408789086e-05,0.10264396957624,2.41458408789086e-05,0.0519377037305324,2.41458408789086e-05,2.41458408789086e-05,2.41458408789086e-05,2.41458408789086e-05,2.41458408789086e-05,2.41458408789086e-05,0.653169141615357,2.41458408789086e-05,0.033828323071351,2.41458408789086e-05,0.15817940359773
TH20110131$278,0.000199401794616152,0.000199401794616152,0.14975074775673,0.000199401794616152,0.488733798604187,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.279361914257228,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.0799601196410768
TH20110131$279,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.9893536121673,0.000760456273764259
TH20110125$280,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.998374927452118
TH20110125$281,7.10984713828653e-05,0.135158194098827,7.10984713828653e-05,0.0498400284393885,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,0.341343761109136,0.124493423391397,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,0.348453608247423
TH20110125$282,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.231408775981524,0.00046189376443418,0.0235565819861432,0.739491916859122,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418
TH20110125$283,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.994433399602386,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308
TH20110125$284,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.441322314049587,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.551515151515152
TH20110125$285,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.0419753086419753,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.000823045267489712,0.947325102880658
TH20110125$286,0.000732600732600733,0.000732600732600733,0.257142857142857,0.000732600732600733,0.000732600732600733,0.293772893772894,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.44029304029304
TH20110125$287,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.986854460093897,0.000938967136150235
TH20110125$288,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.557556270096463,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.203858520900322,0.128831725616292,0.107395498392283,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086
TH20110125$289,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.941740674955595,0.000355239786856128,0.000355239786856128,0.0358792184724689,0.000355239786856128,0.000355239786856128,0.0181172291296625,0.000355239786856128,0.000355239786856128
TH20110125$290,9.2038656235619e-05,9.2038656235619e-05,9.2038656235619e-05,9.2038656235619e-05,0.147353888633226,9.2038656235619e-05,0.658168430740911,9.2038656235619e-05,9.2038656235619e-05,9.2038656235619e-05,9.2038656235619e-05,9.2038656235619e-05,0.105936493327197,9.2038656235619e-05,0.0875287620800736
TH20110125$291,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,0.128651500164853,0.362743158588856,0.00336300692383778,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,0.5045169798879
TH20110125$292,2.54032770227359e-05,2.54032770227359e-05,2.54032770227359e-05,2.54032770227359e-05,2.54032770227359e-05,2.54032770227359e-05,2.54032770227359e-05,2.54032770227359e-05,0.0927473644100089,0.851035183538676,0.0559126127270418,2.54032770227359e-05,2.54032770227359e-05,2.54032770227359e-05,2.54032770227359e-05
TH20110125$293,0.000315955766192733,0.189889415481833,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.806003159557662,0.000315955766192733,0.000315955766192733
TH20110125$294,0.000123992560446373,0.000123992560446373,0.000123992560446373,0.000123992560446373,0.179913205207688,0.713081215127092,0.000123992560446373,0.000123992560446373,0.099318040917545,0.000123992560446373,0.000123992560446373,0.000123992560446373,0.000123992560446373,0.000123992560446373,0.00632362058276504
TH20110125$295,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.577189409368635,0.421045485403938,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694
TH20110119$296,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.987443946188341,0.000896860986547085
